reportDate,targetPrice,stockCode,hiddenOpinion,reportTitle,analystName,surfaceOpinion,firmName
2024-08-09,110000,003550,0.12581083178520203,CNS 호실적과 주주환원에 대한 기대감,최관순,매수,SK증권
2024-08-09,82000,251270,0.7768278121948242,진짜 레벨업 해버렸다,남효지,매수,SK증권
2024-08-12,240000,035420,0.8626272082328796,광고가 회복되기 시작하면 나타나는 현상,남효지,매수,SK증권
2024-08-12,55000,035720,0.12830469012260437,자회사 옥석 가리기,남효지,매수,SK증권
2024-08-13,380000,259960,0.8766867518424988,또 다시 서프라이즈,남효지,매수,SK증권
2024-08-16,72000,007660,0.960444986820221,"ASP, 전분기대비 14% 상승",권민규,매수,SK증권
2024-08-16,72000,007660,0.960444986820221,"ASP, 전분기대비 14% 상승",박형우,매수,SK증권
2024-08-16,170000,006260,0.39097315073013306,구리가격 상승효과로 호실적 기록,최관순,매수,SK증권
2024-08-16,240000,034730,0.39097315073013306,"실적은 상저하고, 빠질만큼 빠진 주가 증권   2024.08.16   조회 1715",최관순,매수,SK증권
2024-08-16,140000,001040,0.9042127728462219,"올리브영, 분기사상 최대이익 달성",최관순,매수,SK증권
2024-08-19,110000,032830,0.9224085211753845,Upside는 디테일에 달려있다,설용진,매수,SK증권
2024-08-22,39000,000880,0.8582677841186523,밸류업 유망주,최관순,매수,SK증권
2024-08-26,370000,128940,0.9405624270439148,실적도 R&D도 탄탄대로,이선경,매수,SK증권
2024-08-26,250000,068270,0.7574280500411987,짐펜트라 미국 시장 진출 본격화,이선경,매수,SK증권
2024-08-26,1200000,207940,0.9439411759376526,흔들리지 않는 편안함,이선경,매수,SK증권
2024-08-29,48000,030200,0.8874436616897583,실적개선은 주주환원 확대로 이어질 것,최관순,매수,SK증권
2024-09-12,240000,034730,0.3857913613319397,"저평가, 변곡점 증권   2024.09.12   조회 4352",최관순,매수,SK증권
2024-09-24,114000,138040,0.9860141277313232,PER 10배를 향해,설용진,매수,SK증권
2024-09-24,105000,105560,0.6882076263427734,견조한 펀더멘털과 밸류업 기대감,설용진,매수,SK증권
2024-09-24,10000,006800,0.16651085019111633,방향성 측면에서는 더할 나위 없음,설용진,매수,SK증권
2024-09-24,91000,071050,0.3739774227142334,우려에서 점점 벗어나는 국면,설용진,매수,SK증권
2024-09-24,18000,005940,0.7672137022018433,주주환원에 기반한 효율적 자본 활용 기대,설용진,매수,SK증권
2024-09-24,78000,086790,0.8860890865325928,환율과 배당에 기반한 매력 확대,설용진,매수,SK증권
2024-10-04,1200000,207940,0.8574668169021606,3Q24 Preview   견조한 매출,이선경,매수,SK증권
2024-10-04,86000,005930,0.03489205986261368,"메모리 분전, 비메모리 부진",한동희,매수,SK증권
2024-10-04,86000,005930,0.03489205986261368,"메모리 분전, 비메모리 부진",박제민,매수,SK증권
2024-10-04,300000,000660,0.04943301901221275,하반기 증익 사이클 지속,한동희,매수,SK증권
2024-10-04,300000,000660,0.04943301901221275,하반기 증익 사이클 지속,박제민,매수,SK증권
2024-10-10,370000,128940,0.0775810033082962,3Q24 Preview  일회성 요인으로 컨센 하회,3Q24 Preview: 일회성 요인으로 컨센 하회,매수,SK증권
2024-10-10,85000,010950,0.036127787083387375,"3Q24 업황 약세, 추가적인 둔화 제한적",김도현,매수,SK증권
2024-10-10,130000,066570,0.09716473519802094,3분기 잠정실적 요약  쇼크 그러나 악재노출,박형우,매수,SK증권
2024-10-10,130000,066570,0.09716473519802094,3분기 잠정실적 요약  쇼크 그러나 악재노출,권민규,매수,SK증권
2024-10-11,240000,035420,0.48022717237472534,계속되는 이익 성장 속 커져가는 불안감,남효지,매수,SK증권
2024-10-14,450000,267260,0.7082148194313049,계절적인 영향으로 쉬어가지만 사이클은 계속,나민식,매수,SK증권
2024-10-14,252000,009540,0.8802748322486877,단기 내 수주 규모 보다는 수익성에 집중,한승한,매수,SK증권
2024-10-14,242000,329180,0.9630688428878784,아주 잠깐 숨 고르기,한승한,매수,SK증권
2024-10-14,40000,042660,0.9781142473220825,안정권에 진입,한승한,매수,SK증권
2024-10-14,14200,010140,0.9673579335212708,"임단협 타결, 순항 중",한승한,매수,SK증권
2024-10-14,145000,010620,0.8257016539573669,쾌속항해,한승한,매수,SK증권
2024-10-15,69000,017670,0.8649100661277771,이변없는 안정적 실적,최관순,매수,SK증권
2024-10-15,114000,032830,0.9721530079841614,자본 제도 부담 및 업종 내 상대 우위 모두 지속,설용진,매수,SK증권
2024-10-15,450000,051910,0.20401306450366974,점진적 업황 개선에 집중,김도현,매수,SK증권
2024-10-16,150000,000270,0.49475333094596863,3Q24 Preview   높은 배당수익률과 주주환원 강화 기대,윤혁진,매수,SK증권
2024-10-16,150000,000270,0.49475333094596863,3Q24 Preview   높은 배당수익률과 주주환원 강화 기대,박준형,매수,SK증권
2024-10-16,330000,005380,0.4076860547065735,3Q24 Preview 자사주 매입 전 수급 공백기 = 저가매수 시기,윤혁진,매수,SK증권
2024-10-16,330000,005380,0.4076860547065735,3Q24 Preview 자사주 매입 전 수급 공백기 = 저가매수 시기,박준형,매수,SK증권
2024-10-16,50000,035720,0.0451829619705677,다이어트 중,남효지,매수,SK증권
2024-10-16,500000,298040,0.9798498153686523,상저하고 실적 예상,나민식,매수,SK증권
2024-10-18,420000,259960,0.9821183681488037,올해는 뭘 해도 되는 해,남효지,매수,SK증권
2024-10-22,82000,251270,0.20155222713947296,신작 hit ratio에 달린 주가 향방,남효지,매수,SK증권
2024-10-24,280000,011070,0.02653466910123825,'실적쇼크' vs 'AI 디바이스 모멘텀',박형우,매수,SK증권
2024-10-24,280000,011070,0.02653466910123825,'실적쇼크' vs 'AI 디바이스 모멘텀',권민규,매수,SK증권
2024-10-24,1300000,207940,0.9784254431724548,"3Q24 Re  연이은 호실적, 가이던스 상향",이선경,매수,SK증권
2024-10-25,300000,010120,0.9399965405464172,25년에 기대할 2가지,나민식,매수,SK증권
2024-10-25,330000,005380,0.05653396621346474,3Q24 Review 예상치 못한 비용으로 컨센 하회,윤혁진,매수,SK증권
2024-10-25,330000,005380,0.05653396621346474,3Q24 Review 예상치 못한 비용으로 컨센 하회,박준형,매수,SK증권
2024-10-25,115000,105560,0.9856084585189819,50% 초과하는 총주주환원율도 충분히 기대 가능,설용진,매수,SK증권
2024-10-25,14200,010140,0.9139429330825806,무난한 실적 이어가는 중,한승한,매수,SK증권
2024-10-25,140000,066570,0.9851560592651367,연말에 강한 주식  글로벌 1위 대형가전 기업,박형우,매수,SK증권
2024-10-25,140000,066570,0.9851560592651367,연말에 강한 주식  글로벌 1위 대형가전 기업,권민규,매수,SK증권
2024-10-28,73000,055550,0.09681158512830734,"2,500억에 1,500억 얹고 1Q25에 추가로 또",설용진,매수,SK증권
2024-10-28,310000,012330,0.8560892343521118,3Q24 Review 나혼자 서프라이즈,윤혁진,매수,SK증권
2024-10-28,310000,012330,0.8560892343521118,3Q24 Review 나혼자 서프라이즈,박준형,매수,SK증권
2024-10-28,150000,000270,0.5133786201477051,3Q24 Review 일회성 제외시 서프. 신차와 HEV로 극심한 저평가 탈출 전망,윤혁진,매수,SK증권
2024-10-28,150000,000270,0.5133786201477051,3Q24 Review 일회성 제외시 서프. 신차와 HEV로 극심한 저평가 탈출 전망,박준형,매수,SK증권
2024-10-28,20000,316140,0.9623156785964966,Trying to do better,설용진,매수,SK증권
2024-10-29,450000,051910,0.08666127175092697,올해보다 내년을 바라보자,김도현,매수,SK증권
2024-10-29,485000,373220,0.1942666918039322,출하량 증가보다 중요한 것은 공급 과잉 해소,박형우,매수,SK증권
2024-10-29,485000,373220,0.1942666918039322,출하량 증가보다 중요한 것은 공급 과잉 해소,권민규,매수,SK증권
2024-10-29,18000,005940,0.1456214338541031,트레이딩은 아쉽지만 IB 중심 견조한 실적 지속,설용진,매수,SK증권
2024-10-30,78000,086790,0.6430444121360779,변동성을 넘어서기 위한 기업가치 제고방안,설용진,매수,SK증권
2024-10-30,40000,042660,0.5162127614021301,"살짝 아쉽지만, 그래도 턴어라운드",한승한,매수,SK증권
2024-10-31,480000,006400,0.10160329192876816,2025년의 불확실성,박형우,매수,SK증권
2024-10-31,480000,006400,0.10160329192876816,2025년의 불확실성,권민규,매수,SK증권
2024-10-31,210000,018260,0.9239003658294678,눈높이를 상회한 실,최관순,매수,SK증권
2024-11-01,242000,329180,0.8338349461555481,역시 1등은 달라,한승한,매수,SK증권
2024-11-01,145000,010620,0.6130545735359192,쾌속항해는 계속된다,한승한,매수,SK증권
2024-11-01,500000,298040,0.9766528606414795,확연히 좋아진 중공업 수익성,나민식,매수,SK증권
2024-11-04,16000,024110,0.8428458571434021,大밸류업 시대에서는 불가피한 디스카운트,설용진,중립,SK증권
2024-11-05,140000,096770,0.17077133059501648,배터리 흑자전환 기록,김도현,매수,SK증권
2024-11-05,260000,036570,0.11851216107606888,엄중한 재정비,남효지,매수,SK증권
2024-11-05,80000,010950,0.04780630022287369,정제마진은 반등 중,김도현,매수,SK증권
2024-11-06,39000,000880,0.9495773315429688,성공적인 자회사 분할,최관순,매수,SK증권
2024-11-07,69000,017670,0.6039093136787415,AI와 밸류업으로 멀티플 확장,최관순,매수,SK증권
2024-11-07,91000,071050,0.5599489808082581,점점 드러나는 탄탄한 경상 이익 체력,설용진,매수,SK증권
2024-11-08,420000,259960,0.8704988956451416,Everything scaled up,남효지,매수,SK증권
2024-11-08,78000,086790,0.46671321988105774,기업가치 제고방안 이행 시 Discount 해소 기대,설용진,매수,SK증권
2024-11-08,50000,035720,0.07619386166334152,무거워진 본사의 어깨,남효지,매수,SK증권
2024-11-11,250000,068270,0.29298344254493713,"3Q24 Re  아쉬운 짐펜트라, 컨센 하회",이선경,매수,SK증권
2024-11-12,240000,035420,0.9761199355125427,이젠 위를 볼 시간,남효지,매수,SK증권
2024-11-14,69000,017670,0.8131304979324341,SK브로드밴드에 대한 합리적 의사결정,최관순,매수,SK증권
2024-11-14,30000,015760,0.9672805666923523,전기요금 인상&유가 안정화,나민식,매수,SK증권
2024-11-14,39000,000880,0.6996243000030518,지분가치 상승분이 반영될 시기,최관순,매수,SK증권
2024-11-15,137000,005830,0.11899331212043762,가정 조정은 일시적이지만 지표 우위는 계속된다,설용진,매수,SK증권
2024-11-15,220000,034730,0.034966014325618744,이제 주가는 위를 볼 시기 증권   2024.11.15   조회 2441,최관순,매수,SK증권
2024-11-15,430000,000810,0.9027283787727356,주주환원과 실적 모두 업계 최상위권의 안정성,설용진,매수,SK증권
2024-11-18,150000,006260,0.048049744218587875,그래도 낙폭은 과도,최관순,매수,SK증권
2024-11-18,90000,003550,0.11523761600255966,남아있는 반등카드,최관순,매수,SK증권
2024-11-18,125000,001040,0.30465617775917053,비상장자회사 호조로 밸류에이션 정당화,최관순,매수,SK증권
2024-11-18,114000,032830,0.8750635981559753,생보업종 내 가장 높은 자본력과 배당 가시성,설용진,매수,SK증권
2024-11-18,86000,005930,0.07079944759607315,악재에 둔감해지는 국면 예상,박제민,매수,SK증권
2024-11-18,86000,005930,0.07079944759607315,악재에 둔감해지는 국면 예상,한동희,매수,SK증권
2024-11-19,150000,000270,0.7772699594497681,미 관세 Worst Case 고려해도 너무 싼 주가,윤혁진,매수,SK증권
2024-11-19,150000,000270,0.7772699594497681,미 관세 Worst Case 고려해도 너무 싼 주가,박준형,매수,SK증권
2024-11-19,330000,005380,0.26700559258461,미 관세 Worst Case 고려해도 너무 싼 주가,윤혁진,매수,SK증권
2024-11-19,330000,005380,0.26700559258461,미 관세 Worst Case 고려해도 너무 싼 주가,박준형,매수,SK증권
2024-11-25,13500,032640,0.8830462098121643,저점을 지난 실적과 추가 주주환원 가능성,최관순,매수,SK증권
2024-11-25,90000,003550,0.9831505417823792,주주환원 강화,최관순,매수,SK증권
2024-11-28,300000,000660,0.9771721959114075,체질 개선에 대한 의지,박제민,매수,SK증권
2024-11-28,300000,000660,0.9771721959114075,체질 개선에 대한 의지,한동희,매수,SK증권
2024-11-29,32000,007660,0.47013527154922485,기업미팅 후기  멀티플에 대한 고민,권민규,매수,SK증권
2024-11-29,32000,007660,0.47013527154922485,기업미팅 후기  멀티플에 대한 고민,박형우,매수,SK증권
2024-12-02,58000,030200,0.9797632098197937,구조조정 효과는 주가에 선반영될 전망,최관순,매수,SK증권
2024-12-09,39000,000880,0.96608567237854,기다리던 비스마야 변경 계약,최관순,매수,SK증권
2025-01-06,77000,005930,0.15497449040412903,견고해 질 저점,박제민,매수,SK증권
2025-01-06,77000,005930,0.15497449040412903,견고해 질 저점,한동희,매수,SK증권
2025-01-06,300000,000660,0.7682976126670837,증명할 경기 방어력,박제민,매수,SK증권
2025-01-06,300000,000660,0.7682976126670837,증명할 경기 방어력,한동희,매수,SK증권
2025-01-09,400000,005490,0.07037509977817535,아쉬운 이차전지 성과,이규익,매수,SK증권
2025-01-10,330000,005380,0.12306946516036987,"4Q24 Preview 우려는 충분, 긍정 편향 필요 + 엔비디아와 협력",윤혁진,매수,SK증권
2025-01-10,330000,005380,0.12306946516036987,"4Q24 Preview 우려는 충분, 긍정 편향 필요 + 엔비디아와 협력",박준형,매수,SK증권
2025-01-10,150000,000270,0.15128394961357117,4Q24 Preview 이 환율이면 25년 감익도 어렵다+엔비디아와 협력,윤혁진,매수,SK증권
2025-01-10,150000,000270,0.15128394961357117,4Q24 Preview 이 환율이면 25년 감익도 어렵다+엔비디아와 협력,박준형,매수,SK증권
2025-01-10,500000,298040,0.9726089239120483,"CAPA증설, 유럽이 기대되는 25년",나민식,매수,SK증권
2025-01-10,300000,010120,0.17180326581001282,Valuation 매력이 부각되는 시점,나민식,매수,SK증권
2025-01-10,270000,035420,0.9674530029296875,꾸준하게 호실적을 낼 수 있는 이유,남효지,매수,SK증권
2025-01-13,370000,128940,0.17350298166275024,"4Q24 Pre  아쉬운 실적, 25 년 정상화 기대",이선경,매수,SK증권
2025-01-14,114000,032830,0.11159443110227585,K-ICS에 대해 과하게 우려할 필요는 없을 것,설용진,매수,SK증권
2025-01-14,474000,000810,0.9853421449661255,Show me the money,설용진,매수,SK증권
2025-01-14,50000,035720,0.1963796615600586,시장 부진 헤쳐 나갈 뾰족한 수 필요,남효지,매수,SK증권
2025-01-14,137000,005830,0.18721649050712585,안정적인 지표 대비 높아진 밸류에이션 매력,설용진,매수,SK증권
2025-01-14,85000,010950,0.8836691975593567,이익개선 흐름,김도현,매수,SK증권
2025-01-15,16000,010140,0.9829074740409851,FLNG가 부각될 차례,한승한,매수,SK증권
2025-01-15,57000,042660,0.9807823896408081,가능성은 무궁무진,한승한,매수,SK증권
2025-01-15,570000,267260,0.9866917729377747,계절적 성수기에 환율효과까지,나민식,매수,SK증권
2025-01-15,420000,259960,0.6432552337646484,큰 그림 이상 무,남효지,매수,SK증권
2025-01-16,260000,036570,0.15052466094493866,다이어트 중인데 디저트를 먹어버렸다,남효지,매수,SK증권
2025-01-16,370000,329180,0.9787346124649048,대장주의 자신감,한승한,매수,SK증권
2025-01-16,180000,010620,0.9689170718193054,"수익성 개선 지속, 특수선종 수주 기대",한승한,매수,SK증권
2025-01-17,67000,251270,0.6457680463790894,확률 게임에서 유리,남효지,매수,SK증권
2025-01-20,300000,010120,0.8652489185333252,"빅테크가 '전력기가 있으라'라고 외치자, 빛이 생겨났다",나민식,매수,SK증권
2025-01-21,570000,267260,0.42439648509025574,이럴 때 담아 두시죠,나민식,매수,SK증권
2025-01-23,1300000,207940,0.9659996032714844,4Q24 Re 25년에도 지속될 호실적,이선경,매수,SK증권
2025-01-23,240000,011070,0.030543379485607147,기대감 없는 현재 주가,박형우,매수,SK증권
2025-01-23,240000,011070,0.030543379485607147,기대감 없는 현재 주가,권민규,매수,SK증권
2025-01-24,330000,005380,0.30105915665626526,4Q24 Review 관세 한고비 남았다,윤혁진,매수,SK증권
2025-01-24,330000,005380,0.30105915665626526,4Q24 Review 관세 한고비 남았다,박준형,매수,SK증권
2025-01-24,50000,007660,0.9355863928794861,AI기판 대장주가 다시 돌아왔다,권민규,매수,SK증권
2025-01-24,50000,007660,0.9355863928794861,AI기판 대장주가 다시 돌아왔다,박형우,매수,SK증권
2025-01-24,140000,066570,0.10238610953092575,가전 홀로 하드캐리 (실적 견인),박형우,매수,SK증권
2025-01-24,140000,066570,0.10238610953092575,가전 홀로 하드캐리 (실적 견인),권민규,매수,SK증권
2025-01-24,170000,018260,0.04581974074244499,방향성을 보는 투자,최관순,매수,SK증권
2025-01-24,300000,010120,0.9826157093048096,상단이 열리는 그런 느낌,나민식,매수,SK증권
2025-01-31,150000,000270,0.9527015686035156,4Q24 Review 25년부터 시작되는 신차 사이클 기대한다,윤혁진,매수,SK증권
2025-01-31,150000,000270,0.9527015686035156,4Q24 Review 25년부터 시작되는 신차 사이클 기대한다,박준형,매수,SK증권
2025-01-31,310000,012330,0.8296908140182495,4Q24 Review 턴어라운드 중,윤혁진,매수,SK증권
2025-01-31,310000,012330,0.8296908140182495,4Q24 Review 턴어라운드 중,박준형,매수,SK증권
2025-02-03,474000,000810,0.280901163816452,"기존 내용의 재확인+@, 그리고 불확실성",설용진,매수,SK증권
2025-02-04,300000,051910,0.02256007306277752,눈높이 하향 지속,김도현,매수,SK증권
2025-02-04,400000,005490,0.1932734102010727,중요한 건 메탈 가격,이규익,매수,SK증권
2025-02-05,81000,086790,0.9638590812683105,환율 영향에도 밸류업 이상 무,설용진,Buy,SK증권
2025-02-06,17000,010140,0.9728043675422668,FLNG가 끌어올린&올릴 실적,한승한,매수,SK증권
2025-02-06,115000,105560,0.17910060286521912,펀더멘털 감안 시 주주환원 확대 기대감 유효,설용진,매수,SK증권
2025-02-07,187000,009150,0.9601646661758423,다섯 가지 성장동력 (feat. AI 부품주),박형우,매수,SK증권
2025-02-07,187000,009150,0.9601646661758423,다섯 가지 성장동력 (feat. AI 부품주),권민규,매수,SK증권
2025-02-07,370000,329180,0.9674908518791199,미 7함대 MRO가 다가온다,한승한,매수,SK증권
2025-02-07,73000,055550,0.15995199978351593,밸류업에 진심인 편. 비은행 실적 회복이 관건,설용진,매수,SK증권
2025-02-07,145000,096770,0.7255224585533142,"에너지 개선, E&S 실적 반영",김도현,매수,SK증권
2025-02-07,90000,003550,0.31891438364982605,연간 NAV 저점,최관순,매수,SK증권
2025-02-07,170000,010620,0.1513085961341858,잠시 줄어든 선속,한승한,매수,SK증권
2025-02-07,13500,032640,0.3444083333015442,주가는 25년 실적과 주주환원을 반영할 것,최관순,매수,SK증권
2025-02-10,11000,006800,0.9770509600639343,상업용 부동산 관련 우려에서 벗어나는 중,설용진,매수,SK증권
2025-02-10,20000,316140,0.6236405968666077,주주가치 제고를 위한 최선의 노력 중,설용진,매수,SK증권
2025-02-10,270000,035420,0.9805797934532166,탑라인 성장 가능성 확인,남효지,매수,SK증권
2025-02-11,17000,024110,0.9550582766532898,보다 확실한 매력이 필요할 전망,설용진,중립,SK증권
2025-02-11,18000,005940,0.5981860160827637,향후 관건은 주주환원과 성장의 균형이 될 전망,설용진,매수,SK증권
2025-02-12,500000,259960,0.9487495422363281,The Pioneer,남효지,매수,SK증권
2025-02-12,,003230,0.7439426183700562,기대되는 미국 시장,박찬솔,없음,SK증권
2025-02-13,55500,007660,0.9765316247940063,가격 상승 싸이클 진입,권민규,매수,SK증권
2025-02-13,55500,007660,0.9765316247940063,가격 상승 싸이클 진입,박형우,매수,SK증권
2025-02-13,230000,036570,0.3026868999004364,신작 성공이 절실,남효지,매수,SK증권
2025-02-13,150000,006260,0.9645470976829529,우호적인 업황 형성,최관순,매수,SK증권
2025-02-13,69000,017670,0.766143262386322,재평가가 필요한 이익창출 능력,최관순,매수,SK증권
2025-02-13,44000,000880,0.9397538900375366,주가는 올랐지만 더 싸졌다,최관순,매수,SK증권
2025-02-14,58000,030200,0.2236008197069168,1분기부터 시작합니다,최관순,매수,SK증권
2025-02-14,,251270,0.7868834733963013,4Q24 Review  Unwinding,넷마블(251270,없음,SK증권
2025-02-14,,251270,0.7868834733963013,4Q24 Review  Unwinding,KS),없음,SK증권
2025-02-14,53000,035720,0.8723656535148621,N이라면 상상 가능한 톡의 미래,남효지,매수,SK증권
2025-02-14,100000,071050,0.9646347165107727,환 영향 큰 폭 발생. 향후 금리 하락 국면 기대,설용진,매수,SK증권
2025-02-18,73000,055550,0.6512333154678345,더욱 높아진 가격 측면의 매력,설용진,매수,SK증권
2025-02-20,145000,138040,0.9810799360275269,향후 이익체력에 대한 뚜렷한 기대감,설용진,매수,SK증권
2025-02-21,114000,032830,0.13655975461006165,과도한 기대감보다 펀더멘털 중심 접근 필요,설용진,매수,SK증권
2025-02-24,137000,005830,0.06541868299245834,제도 영향에도 여전히 상위권의 효율 지표 지속,설용진,매수,SK증권
2025-02-26,230000,068270,0.785180389881134,4Q24 Re  25년 도약을 위한 준비,이선경,매수,SK증권
2025-03-07,,278470,0.7758795619010925,아내가 긍정했던 거의 유일한 선물,박찬솔,없음,SK증권
2025-03-17,11000,006800,0.15828612446784973,양호한 방향성에 축소되는 불확실성,설용진,매수,SK증권
2025-03-18,300000,035420,0.9730277061462402,커머스 느좋,남효지,매수,SK증권
2025-03-18,53000,035720,0.4761675000190735,하반기 느좋,남효지,매수,SK증권
2025-03-19,220000,034730,0.6194535493850708,리밸런싱 효과 기대 증권   2025.03.19   조회 3192,최관순,매수,SK증권
2025-03-20,150000,001040,0.9738761782646179,비상장사 올리브영이라면...,최관순,매수,SK증권
2025-04-01,54000,000880,0.9344190955162048,지분증여로 승계 관련 주가 불확실성 해소,최관순,매수,SK증권
2025-04-03,77000,005930,0.5052317380905151,실적 저점 통과 국면,한동희,매수,SK증권
2025-04-03,77000,005930,0.5052317380905151,실적 저점 통과 국면,박제민,매수,SK증권
2025-04-04,1300000,207940,0.9684153199195862,"1Q25 Pre 고환율 지속, 호실적 기대",이선경,매수,SK증권
2025-04-04,300000,000660,0.7251128554344177,난 좀 달라,한동희,매수,SK증권
2025-04-07,370000,128940,0.3809623122215271,1Q25 Pre 아쉽지만 실적은 정상화되는 중,이선경,매수,SK증권
2025-04-08,125000,000270,0.08968954533338547,관세 영향 반영해도 PER 4 배...,윤혁진,매수,SK증권
2025-04-08,125000,000270,0.08968954533338547,관세 영향 반영해도 PER 4 배...,박준형,매수,SK증권
2025-04-08,270000,005380,0.22370301187038422,관세 영향 반영해도 PER 4배...,윤혁진,매수,SK증권
2025-04-08,270000,005380,0.22370301187038422,관세 영향 반영해도 PER 4배...,박준형,매수,SK증권
2025-04-08,,278470,0.25501132011413574,주가 하락은 기회,박찬솔,없음,SK증권
2025-04-10,300000,035420,0.055644579231739044,why not ,남효지,매수,SK증권
2025-04-10,80000,003550,0.912240207195282,신속한 자사주 소각이 필요한 시점,최관순,매수,SK증권
2025-04-10,150000,001040,0.8975192308425903,올리브영이 견인하는 주가,최관순,매수,SK증권
2025-04-10,54000,000880,0.6956911087036133,주주환원 확대 가능성도 증가,최관순,매수,SK증권
2025-04-11,385000,329180,0.9712216258049011,대장님의 편안한 운항 실력,한승한,매수,SK증권
2025-04-11,200000,010620,0.9599836468696594,선속을 다시 높혀라,한승한,매수,SK증권
2025-04-11,290000,009540,0.9831578135490417,우리 조선사 5개에 엔진사 2개나 있다~,한승한,매수,SK증권
2025-04-15,230000,068270,0.5947731733322144,"1Q25 Pre  아쉬운 실적, 하반기 기대",이선경,매수,SK증권
2025-04-15,53000,035720,0.5577148199081421,변화의 초입,남효지,매수,SK증권
2025-04-15,19000,010140,0.048946868628263474,수주와 실적 모두 순항 중,한승한,매수,SK증권
2025-04-16,67000,251270,0.9496455192565918,다이어트 성공  체지방 뺐고 근육 붙이는 중,남효지,매수,SK증권
2025-04-16,97000,042660,0.9706964492797852,시대주의적 종목에 반하지 말자,한승한,매수,SK증권
2025-04-18,59000,007660,0.9184067845344543,MLB는 미중분쟁 환경에서 쇼티지 심화,권민규,매수,SK증권
2025-04-18,59000,007660,0.9184067845344543,MLB는 미중분쟁 환경에서 쇼티지 심화,박형우,매수,SK증권
2025-04-22,120000,005830,0.02407054416835308,One-off 영향에도 펀더멘털 우려는 제한적,설용진,매수,SK증권
2025-04-22,220000,010120,0.9807873964309692,올해는 1분기가 저점,나민식,매수,SK증권
2025-04-23,,036570,0.5820947885513306,NC is starving,엔씨소프트(036570,없음,SK증권
2025-04-23,,036570,0.5820947885513306,NC is starving,KS),없음,SK증권
2025-04-23,350000,267260,0.6036781072616577,분기 매출액 1조원 달성,나민식,매수,SK증권
2025-04-24,1300000,207940,0.9753268957138062,"1Q25 Re  역대 최대 실적, 컨센 36% 상회",이선경,매수,SK증권
2025-04-24,,000660,0.953877866268158,1Q25 컨퍼런스 콜,한동희 donghee.han@sks.co.kr,없음,SK증권
2025-04-24,,000660,0.953877866268158,1Q25 컨퍼런스 콜,3773-8826,없음,SK증권
2025-04-24,,000660,0.953877866268158,1Q25 컨퍼런스 콜,박제민 jeminwa@sks.co.kr,없음,SK증권
2025-04-24,,000660,0.953877866268158,1Q25 컨퍼런스 콜,3773-8884 SK 하이닉스(000660,없음,SK증권
2025-04-24,,000660,0.953877866268158,1Q25 컨퍼런스 콜,KS),없음,SK증권
2025-04-24,190000,011070,0.23287932574748993,밸류에이션 콜,박형우,매수,SK증권
2025-04-24,190000,011070,0.23287932574748993,밸류에이션 콜,권민규,매수,SK증권
2025-04-25,270000,005380,0.1476273387670517,관세 영향은 온통 불확실,윤혁진,매수,SK증권
2025-04-25,270000,005380,0.1476273387670517,관세 영향은 온통 불확실,박준형,매수,SK증권
2025-04-25,115000,105560,0.9309792518615723,긍정적인 선제적 주주환원 시행,설용진,매수,SK증권
2025-04-25,480000,329180,0.8992360234260559,놀라운 생산성 향상으로 어닝 서프!,한승한,매수,SK증권
2025-04-25,100000,066570,0.03612246364355087,배당주로 재평가,박형우,매수,SK증권
2025-04-25,100000,066570,0.03612246364355087,배당주로 재평가,권민규,매수,SK증권
2025-04-25,170000,018260,0.7209755778312683,밸류에이션 하단에서는 매수,최관순,매수,SK증권
2025-04-25,230000,010620,0.9833641052246094,예상보다 빠른 실적 개선 속도,한승한,매수,SK증권
2025-04-25,21000,010140,0.1710139811038971,차질 없이 계획대로 순항 중,한승한,매수,SK증권
2025-04-28,1300000,207940,0.9718877673149109,NDR 후기  기대해도 좋을 2분기,이선경,매수,SK증권
2025-04-28,125000,000270,0.13018159568309784,관세와 EV전환에 따른 수익성 하락을 극복해야,윤혁진,매수,SK증권
2025-04-28,125000,000270,0.13018159568309784,관세와 EV전환에 따른 수익성 하락을 극복해야,박준형,매수,SK증권
2025-04-28,81000,086790,0.9262734055519104,깔끔한 대손비용 관리,설용진,매수,SK증권
2025-04-28,310000,012330,0.5949138402938843,부품에 대한 미 관세는 조금더 긍정적으로 봐야,윤혁진,매수,SK증권
2025-04-28,310000,012330,0.5949138402938843,부품에 대한 미 관세는 조금더 긍정적으로 봐야,박준형,매수,SK증권
2025-04-28,550000,298040,0.9828064441680908,사이클은 살아있다,나민식,매수,SK증권
2025-04-28,17000,024110,0.21009233593940735,양호한 실적. 공공성이 요구되는 국면은 부담,설용진,중립,SK증권
2025-04-28,73000,055550,0.8647587895393372,적극적인 주주환원으로 높아진 밸류에이션 매력,설용진,매수,SK증권
2025-04-28,20000,316140,0.9798964262008667,파종의 시기,설용진,매수,SK증권
2025-04-29,250000,006400,0.03943450003862381,대외 불확실성과 경쟁심화,박형우,매수,SK증권
2025-04-29,250000,006400,0.03943450003862381,대외 불확실성과 경쟁심화,권민규,매수,SK증권
2025-04-29,18000,005940,0.587031364440918,상방 하방 모두 리스크는 제한적일 전망,설용진,매수,SK증권
2025-04-30,,005930,0.5106789469718933,1Q25 컨퍼런스 콜,삼성전자(005930,없음,SK증권
2025-04-30,,005930,0.5106789469718933,1Q25 컨퍼런스 콜,KS),없음,SK증권
